,Unnamed: 0,Stn Id,Stn Name,CIMIS Region,Date,Day of Meas,Jul,Eto,qc,Precip (mm),qc.1,Sol Rad (W/sq.m),qc.2,Net Rad (W/sq.m),qc.3,Avg Vap Pres (kPa),qc.4,Max Air Temp (C),qc.5,Min Air Temp (C),qc.6,Avg Air Temp (C),qc.7,Max Rel Hum (%),qc.8,Min Rel Hum (%),qc.9,Avg Rel Hum (%),qc.10,Dew Point (C),qc.11,Avg Wind Speed (m/s),qc.12,Wind Run (km),qc.13,Avg Soil Temp (C),qc.14,PM ETo (mm),qc.15,Latitude,Longitude,Elevation,Plag1,Plag2,P_post1,P_post2,day,month,year,doy,dr,delta,omega,Rext,Rso,es_Tmax,es_Tmin,es,VPD,TmaxK,TminK,Rnl_out,Rnet_FAO,TmeanFAOC,del,P,gamma,PM_ETo_Calc,PT_ETo,Rnet_SdB,ETo_SdB,ETo_Ensemble,Bias_ETPM,Bias_ETPT,Bias_ETSdB,Bias_ETCIMIS
8397,8397,90,Alturas,Northeast Plateau,12/29/2019,229,363,12.762, ,0, ,47, ,1, ,0.5, ,6.7, ,-6.2, ,-0.3, ,96, ,59, ,82, ,-3, ,1.5, ,128.4, ,1, ,16.1652, ,41.438214,-120.480308,4405,0,0,0,0,29,12,2019,363,1.03297668,-0.404813632,1.183178833,148.3187735,115.2218663,0.981406539,0.384308777,0.682857658,0.182857658,279.86,266.96,15.3759634,20.8140366,0.25,0.045170434,86.40394875,0.057458626,18.28244113,11.54278945,1.33264595,20.58654144,15.79344301,0.15759693,-0.269140399,0.303486607,-0.191943138
8398,8398,90,Alturas,Northeast Plateau,12/30/2019,230,364,7.09, ,0, ,45, ,-1, ,0.4, ,0.9, ,-8.8, ,-4, ,98, ,94, ,98, ,-4.3, ,1, ,89.4, ,0.9, ,9.3588, ,41.438214,-120.480308,4405,0,0,0,0,30,12,2019,364,1.03299314,-0.4037495,1.184378097,148.7962974,115.5928322,0.651984939,0.314085967,0.483035453,0.083035453,274.06,264.36,13.17318043,21.47681957,-3.95,0.034315921,86.40394875,0.057458626,10.68555527,10.11844842,1.38304318,20.51714121,12.10278623,-0.117099561,-0.163957106,0.695241148,-0.414184481
8399,8399,90,Alturas,Northeast Plateau,12/31/2019,231,365,19.2848, ,0.2, ,88, ,7, ,0.5, ,9.2, ,-8.7, ,-1.5, ,96, ,51, ,85, ,-3.6, ,1.2, ,102.1, ,0.9, ,20.9864, ,41.438214,-120.480308,4405,0,0,0.2,0.2,31,12,2019,365,1.032999833,-0.40256585,1.185710091,149.3260799,116.0043952,1.163664563,0.31655986,0.740112212,0.240112212,282.36,264.46,51.80897295,15.95102705,0.25,0.045170434,86.40394875,0.057458626,17.98000272,8.84592212,2.935422758,21.29197637,16.8506753,0.067019713,-0.475040498,0.263568135,0.14445265
8400,8400,90,Alturas,Northeast Plateau,1/1/2020,232,1,24.6732, ,0.3, ,60, ,6, ,0.6, ,9.6, ,-1.9, ,4.2, ,88, ,54, ,75, ,0.2, ,2.8, ,241.1, ,0.9, ,25.524, ,41.438214,-120.480308,4405,0.2,0,0.5,0.5,1,1,2020,1,1.032995116,-0.401008795,1.187459153,150.0214964,116.5446315,1.195433435,0.531326681,0.863380058,0.263380058,282.76,271.26,26.74292249,19.45707751,3.85,0.056707362,86.40394875,0.057458626,29.66642196,12.1772959,2.206304693,21.0958931,21.90320274,0.354433062,-0.444040397,-0.036858064,0.126465398
8401,8401,90,Alturas,Northeast Plateau,1/2/2020,233,2,26.6584, ,0, ,100, ,20, ,0.5, ,7.9, ,-6, ,0.3, ,94, ,49, ,76, ,-3.5, ,1.3, ,114.4, ,0.9, ,28.36, ,41.438214,-120.480308,4405,0.3,0.2,0.3,0.5,2,1,2020,2,1.032980464,-0.399565249,1.189077547,150.6651721,117.0446729,1.06548433,0.39024703,0.72786568,0.22786568,281.06,267.16,62.22235052,14.77764948,0.95,0.047240206,86.40394875,0.057458626,17.5542551,8.401287627,3.990426214,21.80048386,18.60360665,-0.056405812,-0.548405436,0.171841798,0.432969451
8402,8402,90,Alturas,Northeast Plateau,1/3/2020,234,3,54.4512, ,0, ,103, ,19, ,0.4, ,15.9, ,-6.3, ,3.7, ,94, ,16, ,49, ,-6, ,2.9, ,251.4, ,1, ,58.4216, ,41.438214,-120.480308,4405,0,0.3,0,0.3,3,1,2020,3,1.03295605,-0.398003424,1.190825146,151.3608084,117.5850799,1.806705129,0.381369825,1.094037477,0.694037477,289.06,266.86,71.54039865,7.769601355,4.8,0.060143065,86.40394875,0.057458626,63.65775314,5.006581288,4.455748641,22.27872897,36.34856585,0.751314024,-0.862261931,-0.387080936,0.498028842
8403,8403,90,Alturas,Northeast Plateau,1/4/2020,235,4,29.4944, ,0.4, ,72, ,11, ,0.5, ,7.4, ,-1, ,2.9, ,95, ,42, ,69, ,-2.2, ,2.5, ,215.4, ,1.3, ,26.0912, ,41.438214,-120.480308,4405,0,0,0.4,0.4,4,1,2020,4,1.032921879,-0.396323781,1.192700659,152.1082879,118.1657615,1.029711114,0.567751891,0.798731503,0.298731503,280.56,272.16,37.72343258,17.71656742,3.2,0.054454836,86.40394875,0.057458626,30.66821979,10.86186127,3.371831269,21.64066517,23.16628656,0.323829769,-0.531134986,-0.065855241,0.273160458
8405,8405,90,Alturas,Northeast Plateau,1/6/2020,236,6,26.0912, ,0, ,104, ,16, ,0.4, ,10.8, ,-8.5, ,-1.3, ,95, ,26, ,70, ,-6.1, ,1.3, ,111, ,1.5, ,29.778, ,41.438214,-120.480308,4405,0.4,0,0.4,0.4,6,1,2020,6,1.032824315,-0.392613066,1.196829863,153.7582459,119.4475361,1.295364086,0.321559641,0.808461864,0.408461864,283.96,264.66,67.13155505,12.94844495,1.15,0.047846339,86.40394875,0.057458626,26.4722541,7.412898036,5.677486279,22.57962133,20.63899337,0.282633006,-0.640830446,0.094027259,0.264170182
8406,8406,90,Alturas,Northeast Plateau,1/7/2020,237,7,46.2268, ,0, ,75, ,10, ,0.4, ,12.5, ,-1.7, ,3.8, ,94, ,25, ,53, ,-4.9, ,2.7, ,235.6, ,1.3, ,52.1824, ,41.438214,-120.480308,4405,0,0.4,0,0.4,7,1,2020,7,1.03276095,-0.390583093,1.199080577,154.6604275,120.1483985,1.449481125,0.539237347,0.994359236,0.594359236,285.66,271.46,42.46492121,15.28507879,5.4,0.062403655,86.40394875,0.057458626,54.50051076,10.02687763,4.407330941,22.29457972,33.26219203,0.6385123,-0.698550305,-0.329732096,0.389770102
8407,8407,90,Alturas,Northeast Plateau,1/8/2020,238,8,24.3896, ,0.1, ,77, ,22, ,0.5, ,5.5, ,-2.5, ,0.7, ,96, ,54, ,83, ,-1.9, ,2.3, ,197.5, ,1.4, ,23.5388, ,41.438214,-120.480308,4405,0,0,0.1,0.1,8,1,2020,8,1.032687887,-0.388437499,1.20145326,155.6138575,120.8890734,0.903229187,0.508207422,0.705718305,0.205718305,278.66,270.66,39.70462854,19.58537146,1.5,0.048923167,86.40394875,0.057458626,23.03698575,11.3487914,4.860400111,22.23521487,20.252648,0.137480183,-0.439639133,0.097891736,0.204267215
8409,8409,90,Alturas,Northeast Plateau,1/10/2020,239,10,21.5536, ,0, ,104, ,27, ,0.4, ,5.7, ,-15.8, ,-4.5, ,91, ,62, ,84, ,-6.8, ,1.6, ,140.7, ,1.5, ,24.6732, ,41.438214,-120.480308,4405,0.1,0,0.1,0.1,10,1,2020,10,1.032512757,-0.383802022,1.206557809,157.6737194,122.489283,0.915864418,0.178193296,0.547028857,0.147028857,278.86,257.36,59.22879544,20.85120456,-5.05,0.031876834,86.40394875,0.057458626,16.18720356,9.374605419,7.525106003,22.6851214,17.45013259,-0.072373607,-0.462777411,0.299997079,0.235153938
8410,8410,90,Alturas,Northeast Plateau,1/11/2020,240,11,25.2404, ,0.7, ,82, ,15, ,0.5, ,2.9, ,-4.2, ,-0.2, ,88, ,67, ,78, ,-3.6, ,3.7, ,318.9, ,1.5, ,21.5536, ,41.438214,-120.480308,4405,0,0.1,0.7,0.8,11,1,2020,11,1.032410741,-0.381313512,1.20928616,158.7797434,123.3485009,0.752405183,0.447465036,0.599935109,0.099935109,276.06,268.96,41.30111545,21.83888455,-0.65,0.042624293,86.40394875,0.057458626,16.95071891,11.719207,6.331745956,22.69662595,19.15173796,-0.114925291,-0.3880865,0.185094846,0.317916946
8411,8411,90,Alturas,Northeast Plateau,1/12/2020,241,12,18.434, ,0, ,45, ,5, ,0.5, ,1.5, ,-2.6, ,0, ,86, ,65, ,75, ,-3.9, ,3.4, ,294.6, ,1.4, ,17.5832, ,41.438214,-120.480308,4405,0.7,0,0.7,0.7,12,1,2020,12,1.032299131,-0.378712126,1.212129457,159.9361988,124.2468967,0.680786994,0.504442066,0.59261453,0.09261453,274.66,270.56,10.49058646,24.15941354,-0.55,0.042900954,86.40394875,0.057458626,16.37587628,13.01262896,3.700158518,21.58171577,17.35105525,-0.056202863,-0.250038181,0.243827275,0.062413769
8412,8412,90,Alturas,Northeast Plateau,1/13/2020,242,13,17.016, ,0, ,46, ,2, ,0.5, ,2.7, ,-5.2, ,-0.1, ,96, ,64, ,78, ,-3.4, ,3.6, ,312, ,1.3, ,18.434, ,41.438214,-120.480308,4405,0,0.7,0,0.7,13,1,2020,13,1.03217796,-0.375998632,1.215085806,161.1428431,125.1842817,0.741783242,0.414822261,0.578302751,0.078302751,275.86,267.96,10.92564781,24.49435219,-1.25,0.04099637,86.40394875,0.057458626,14.96109746,12.8512138,4.019288037,21.67361969,16.62548274,-0.100110493,-0.227017104,0.303638519,0.023489078
8413,8413,90,Alturas,Northeast Plateau,1/14/2020,243,14,25.2404, ,4, ,94, ,11, ,0.4, ,1.2, ,-7.2, ,-1.8, ,98, ,68, ,84, ,-4.2, ,4.1, ,350.1, ,1.3, ,20.9864, ,41.438214,-120.480308,4405,0,0,4,4,14,1,2020,14,1.032047264,-0.373173835,1.218153265,162.3994174,126.1604551,0.666248454,0.355803438,0.511025946,0.111025946,274.36,265.96,49.88868552,22.49131448,-3,0.036550412,86.40394875,0.057458626,18.92182242,11.01813399,8.70982083,23.38635035,19.64167669,-0.036649329,-0.439043104,0.190649389,0.285043044
8415,8415,90,Alturas,Northeast Plateau,1/16/2020,244,16,31.196, ,0, ,46, ,5, ,0.4, ,3.1, ,-4.5, ,-0.1, ,95, ,45, ,67, ,-5.5, ,4.6, ,400.7, ,1.3, ,22.9716, ,41.438214,-120.480308,4405,4,0,4,4,16,1,2020,16,1.031757452,-0.367193707,1.224613539,165.0612362,128.2282967,0.76316117,0.437441181,0.600301175,0.200301175,276.26,268.66,10.56441341,24.85558659,-0.7,0.04248654,86.40394875,0.057458626,31.70638682,13.31325144,4.764710377,22.02547123,24.56027737,0.290962082,-0.457935623,-0.103207553,0.270181095
8417,8417,90,Alturas,Northeast Plateau,1/18/2020,245,18,30.0616, ,0, ,99, ,27, ,0.4, ,8.1, ,-5.7, ,0.4, ,87, ,43, ,66, ,-5.2, ,1.7, ,145.1, ,1.3, ,30.3452, ,41.438214,-120.480308,4405,0,4,0,4,18,1,2020,18,1.03143004,-0.360778823,1.231493962,167.9192403,130.4485454,1.080097127,0.399307067,0.739702097,0.339702097,281.26,267.46,54.7032816,21.5267184,1.2,0.047998913,86.40394875,0.057458626,29.72359778,12.34531412,11.37739596,25.1784125,24.3272311,0.221824122,-0.492531062,0.034988832,0.235718108
8418,8418,90,Alturas,Northeast Plateau,1/19/2020,246,19,29.778, ,0, ,101, ,32, ,0.4, ,9.2, ,-8.8, ,-0.3, ,93, ,41, ,70, ,-5, ,1.3, ,116, ,1.2, ,31.196, ,41.438214,-120.480308,4405,0,0,0,0,19,1,2020,19,1.031252353,-0.357410701,1.235086492,169.420978,131.6151747,1.163664563,0.314085967,0.738875265,0.338875265,282.36,264.36,54.97180696,22.79819304,0.2,0.045025627,86.40394875,0.057458626,26.51751521,12.62041397,12.19370521,25.35720568,23.56828371,0.125135607,-0.464517055,0.075903786,0.263477662
8419,8419,90,Alturas,Northeast Plateau,1/20/2020,247,20,26.0912, ,0, ,47, ,5, ,0.5, ,8.3, ,1, ,4, ,70, ,47, ,62, ,-2.6, ,2.4, ,210, ,1.1, ,26.3748, ,41.438214,-120.480308,4405,0,0,0,0,20,1,2020,20,1.031065415,-0.353936777,1.238777726,170.9707241,132.8190994,1.094886043,0.656709164,0.875797604,0.375797604,281.46,274.16,10.40713348,25.78286652,4.65,0.059589012,86.40394875,0.057458626,38.42981917,16.53884883,5.950904818,23.02960868,26.02236917,0.4767994,-0.364437238,-0.115007226,0.002645064
8420,8420,90,Alturas,Northeast Plateau,1/21/2020,248,21,22.688, ,2.9, ,38, ,-5, ,0.6, ,7.2, ,0.2, ,3.5, ,98, ,62, ,79, ,0.3, ,3.6, ,315.1, ,1.4, ,19.852, ,41.438214,-120.480308,4405,0,0,2.9,2.9,21,1,2020,21,1.030869281,-0.350358081,1.242565505,172.5680926,134.0600198,1.015700692,0.619747868,0.81772428,0.21772428,280.36,273.36,2.522334603,26.7376654,3.7,0.056180578,86.40394875,0.057458626,30.74483684,16.6552843,5.03767746,22.49051051,23.14465791,0.328377242,-0.280383216,-0.028263429,-0.019730597
8421,8421,90,Alturas,Northeast Plateau,1/22/2020,249,22,10.2096, ,3.4, ,47, ,5, ,0.7, ,6.2, ,-2.5, ,2, ,98, ,83, ,95, ,1.2, ,1.1, ,96.5, ,2, ,13.6128, ,41.438214,-120.480308,4405,2.9,0,6.3,6.3,22,1,2020,22,1.030664008,-0.346675672,1.246447656,174.212678,135.3376206,0.948136544,0.508207422,0.728171983,0.028171983,279.36,270.66,8.602468025,27.58753197,1.85,0.050020756,86.40394875,0.057458626,11.97904041,16.17739105,6.513629368,23.0314341,15.34936639,-0.219574274,0.053945201,0.500481096,-0.334852023
8422,8422,90,Alturas,Northeast Plateau,1/23/2020,250,23,18.1504, ,1.8, ,67, ,14, ,0.7, ,8.2, ,-4.7, ,2.8, ,99, ,75, ,91, ,1.4, ,1.8, ,156.3, ,2.3, ,19.5684, ,41.438214,-120.480308,4405,3.4,2.9,5.2,8.1,23,1,2020,23,1.030449659,-0.342890639,1.250421996,175.9040543,136.6515712,1.087469457,0.430869684,0.759169571,0.059169571,281.36,268.46,22.58778485,29.00221515,1.75,0.049705021,86.40394875,0.057458626,14.11993488,16.94940639,9.692159558,24.49545167,18.42879823,-0.233811413,-0.080276089,0.329194197,-0.015106695
8423,8423,90,Alturas,Northeast Plateau,1/24/2020,251,24,22.688, ,3.2, ,75, ,12, ,0.7, ,8.5, ,-1.6, ,4, ,95, ,63, ,81, ,1.1, ,2, ,173.8, ,3.2, ,25.524, ,41.438214,-120.480308,4405,1.8,3.4,5,8.4,24,1,2020,24,1.030226296,-0.339004104,1.254486332,177.6417753,138.0015248,1.109852891,0.543231629,0.82654226,0.12654226,281.66,271.56,28.44314008,29.30685992,3.45,0.055311933,86.40394875,0.057458626,19.51490999,18.11185513,11.3082214,25.54647941,21.46531113,-0.090862934,-0.15622676,0.190128541,0.056961153
8424,8424,90,Alturas,Northeast Plateau,1/25/2020,252,25,11.6276, ,4.8, ,45, ,1, ,0.8, ,9.9, ,0.1, ,5.6, ,92, ,72, ,86, ,3.4, ,2.2, ,187.5, ,3.3, ,15.598, ,41.438214,-120.480308,4405,3.2,1.8,8,9.8,25,1,2020,25,1.029993985,-0.335017215,1.258638468,179.425374,139.3871186,1.219758202,0.615259552,0.917508877,0.117508877,283.06,273.26,6.269988672,28.38001133,5,0.060888665,86.40394875,0.057458626,19.16209014,18.39760297,7.061928767,23.63330173,18.20514871,0.052564329,0.010571419,0.298165816,-0.361301564
8425,8425,90,Alturas,Northeast Plateau,1/26/2020,253,26,19.0012, ,10.3, ,66, ,4, ,0.7, ,8.9, ,1.8, ,4.9, ,95, ,72, ,86, ,2.7, ,2.4, ,206.9, ,4.2,Y,19.2848, ,41.438214,-120.480308,4405,4.8,3.2,15.1,18.3,26,1,2020,26,1.029752795,-0.330931155,1.262876204,181.2543622,140.8079733,1.140327698,0.695605104,0.917966401,0.217966401,282.06,274.96,21.52239189,29.29760811,5.35,0.062212533,86.40394875,0.057458626,27.48838134,19.19071239,10.76579159,25.59672998,22.81925593,0.204613395,-0.159012351,0.121716241,-0.167317284
8426,8426,90,Alturas,Northeast Plateau,1/27/2020,254,27,17.016, ,0.8, ,49, ,7, ,0.7, ,7.3, ,2.3, ,4.5, ,92, ,69, ,79, ,1.2, ,2.3, ,202.3, ,4, ,19.852, ,41.438214,-120.480308,4405,10.3,4.8,11.1,15.9,27,1,2020,27,1.029502798,-0.326747132,1.267197344,183.1282305,142.2636933,1.022684775,0.720935764,0.87181027,0.17181027,280.46,275.46,8.678185595,29.0518144,4.8,0.060143065,86.40394875,0.057458626,23.58239008,18.72042898,8.297072132,24.24323277,20.89051296,0.12885644,-0.103878922,0.160490066,-0.185467584
8427,8427,90,Alturas,Northeast Plateau,1/28/2020,255,28,29.2108, ,0.1, ,76, ,15, ,0.6, ,6.7, ,-1.8, ,3.5, ,92, ,67, ,75, ,-0.4, ,3.5, ,300.2, ,3.9, ,28.9272, ,41.438214,-120.480308,4405,0.8,10.3,0.9,11.2,28,1,2020,28,1.029244068,-0.322466385,1.271599695,185.046448,143.753866,0.981406539,0.53526908,0.758337809,0.158337809,279.86,271.36,27.59540671,30.92459329,2.45,0.051951585,86.40394875,0.057458626,25.63060589,18.50186417,13.34215362,26.3352956,24.91964142,0.028530285,-0.257538908,0.05680877,0.172199853
8428,8428,90,Alturas,Northeast Plateau,1/29/2020,256,29,22.9716, ,0.1, ,76, ,22, ,0.6, ,8, ,-5.3, ,1.8, ,97, ,55, ,82, ,-1, ,1.6, ,136.8, ,3.2, ,24.106, ,41.438214,-120.480308,4405,0.1,0.8,0.2,1,29,1,2020,29,1.02897668,-0.318090181,1.276081074,187.0084619,145.2780622,1.072768826,0.41167714,0.742222983,0.142222983,281.16,267.86,26.65402106,31.86597894,1.35,0.048459146,86.40394875,0.057458626,20.12175161,18.36981274,13.81614053,26.32111456,21.94606973,-0.083127327,-0.162956604,0.199354367,0.046729564
8429,8429,90,Alturas,Northeast Plateau,1/30/2020,257,30,30.3452, ,0, ,103, ,24, ,0.7, ,10.8, ,-2.2, ,4.6, ,97, ,64, ,86, ,2.4, ,1.4, ,122.9, ,4.1, ,32.3304, ,41.438214,-120.480308,4405,0.1,0.1,0.1,0.2,30,1,2020,30,1.028700715,-0.313619816,1.280639306,189.0136979,146.8358356,1.295364086,0.519653242,0.907508664,0.207508664,283.96,270.96,44.85871499,34.45128501,4.3,0.05831321,86.40394875,0.057458626,24.7680782,21.86452264,19.36725444,29.75510813,26.68322724,-0.071773516,-0.180589273,0.115124039,0.13723875
8430,8430,90,Alturas,Northeast Plateau,1/31/2020,258,31,44.2416, ,0, ,140, ,32, ,0.6, ,17.5,Y,-4.3, ,3.6, ,97, ,37, ,75, ,-0.3, ,1.3, ,111.3, ,4.1, ,49.63, ,41.438214,-120.480308,4405,0,0.1,0,0.1,31,1,2020,31,1.028416254,-0.309056612,1.285272228,191.0615596,148.4267228,1.999986975,0.444101365,1.22204417,0.62204417,290.66,268.86,74.94122868,32.85877132,6.6,0.067143906,86.40394875,0.057458626,42.98204121,22.31010425,27.19770598,34.65588366,36.04740728,0.192375387,-0.381089906,-0.038602599,0.227317118
8431,8431,90,Alturas,Northeast Plateau,2/1/2020,259,32,37.1516, ,0, ,73, ,3, ,0.4, ,16.2, ,-4.3, ,3.4, ,91, ,19, ,57, ,-4.3, ,2.1, ,184.6, ,3.5, ,46.5104, ,41.438214,-120.480308,4405,0,0,0,0,1,2,2020,32,1.028123381,-0.304401922,1.289977696,193.1514285,150.0502435,1.84164513,0.444101365,1.142873248,0.742873248,289.36,268.86,26.76120213,29.44879787,5.95,0.064539414,86.40394875,0.057458626,61.96609616,19.62954724,14.63640119,27.7429503,36.62254842,0.692020322,-0.464003788,-0.242462595,0.014446061
8432,8432,90,Alturas,Northeast Plateau,2/2/2020,260,33,15.3144, ,0.3, ,58, ,0, ,0.4, ,3.6, ,-8.9, ,-1.8, ,91, ,55, ,82, ,-4.5, ,2.8, ,245.8, ,2.8, ,13.8964, ,41.438214,-120.480308,4405,0,0,0.3,0.3,2,2,2020,33,1.027822183,-0.299657121,1.29475358,195.2826645,151.7059003,0.790647132,0.311629266,0.551138199,0.151138199,276.76,264.26,12.72468199,31.93531801,-2.65,0.037404706,86.40394875,0.057458626,23.3336567,15.86608082,11.98940931,24.72743601,19.81039338,0.177849235,-0.199103192,0.248205199,-0.226951242
8434,8434,90,Alturas,Northeast Plateau,2/4/2020,261,35,26.3748, ,0, ,121, ,33, ,0.3, ,-0.4, ,-10.6, ,-4.9, ,80, ,51, ,69, ,-9.8, ,1.4, ,120.7, ,1.5, ,25.2404, ,41.438214,-120.480308,4405,0.3,0,0.3,0.3,4,2,2020,35,1.02719517,-0.289902837,1.304508179,199.6665655,155.1115464,0.59324626,0.272397352,0.432821806,0.132821806,272.76,262.56,54.00074823,39.16925177,-5.5,0.030923076,86.40394875,0.057458626,19.27191032,17.26776556,26.50886438,29.27494721,23.04735577,-0.163812521,-0.250770208,0.2702085,0.144374229
8435,8435,90,Alturas,Northeast Plateau,2/5/2020,262,36,11.6276, ,0, ,50, ,5, ,0.5, ,4.3, ,-3.5, ,-0.3, ,93, ,60, ,80, ,-3.4, ,1.1, ,94.3, ,1.3, ,14.7472, ,41.438214,-120.480308,4405,0,0.3,0,0.3,5,2,2020,36,1.026869541,-0.284896241,1.309482742,201.91784,156.8604555,0.830594128,0.471649743,0.651121935,0.151121935,277.46,269.66,6.154554728,32.34544527,0.4,0.045607264,86.40394875,0.057458626,18.99952945,18.03444326,11.26119832,24.98314664,18.41117984,0.031956106,-0.020462381,0.356955223,-0.368448948
8436,8436,90,Alturas,Northeast Plateau,2/6/2020,263,37,39.704, ,0.1, ,136, ,49, ,0.6, ,10.2, ,-4.7, ,2.1, ,98, ,57, ,83, ,-0.5, ,1.3, ,113.6, ,1.5, ,40.5548, ,41.438214,-120.480308,4405,0,0,0.1,0.1,6,2,2020,37,1.026535958,-0.279805309,1.31451942,204.2077005,158.6393402,1.244517155,0.430869684,0.83769342,0.23769342,283.36,268.46,61.70124503,43.01875497,2.75,0.052940764,86.40394875,0.057458626,28.86856597,25.99273109,31.46125429,35.08688447,32.41304538,-0.109353483,-0.198078095,0.082492683,0.224938895
8439,8439,90,Alturas,Northeast Plateau,2/9/2020,264,40,52.1824, ,0, ,163, ,42, ,0.4, ,5.3, ,-7.6, ,-0.7, ,89, ,41, ,63, ,-6.8, ,3, ,258.5, ,1.6, ,49.0628, ,41.438214,-120.480308,4405,0.1,0,0.1,0.1,9,2,2020,40,1.025488486,-0.264041694,1.329982147,211.3011955,164.1499423,0.890747869,0.344937552,0.61784271,0.21784271,278.46,265.56,77.58032327,47.92967673,-1.15,0.041263911,86.40394875,0.057458626,34.97652165,25.24231189,40.65482464,36.99284812,37.34852042,-0.063509846,-0.324141583,-0.009523063,0.397174491
8442,8442,90,Alturas,Northeast Plateau,2/12/2020,265,43,49.3464, ,0, ,164, ,53, ,0.4, ,10.3, ,-7.4, ,-0.1, ,95, ,27, ,66, ,-5.6, ,1.3, ,114.4, ,1.6, ,50.4808, ,41.438214,-120.480308,4405,0,0.1,0,0.1,12,2,2020,43,1.02437312,-0.24757476,1.345933147,218.7137134,169.9083782,1.252867763,0.350333096,0.80160043,0.40160043,283.46,265.76,77.76031287,48.51968713,1.45,0.048768071,86.40394875,0.057458626,39.16774295,28.0666407,43.79774629,40.10729555,39.1720198,-0.000109181,-0.283502846,0.023876118,0.25973591
8444,8444,90,Alturas,Northeast Plateau,2/14/2020,266,45,48.4956, ,0, ,149, ,51, ,0.4, ,10.7, ,-5.5, ,1.1, ,90, ,33, ,66, ,-4.5, ,1.6, ,135.5, ,1.9, ,48.4956, ,41.438214,-120.480308,4405,0,0,0,0,14,2,2020,45,1.023593284,-0.236227658,1.356813454,223.8213182,173.8762357,1.286764888,0.405450267,0.846107577,0.446107577,283.86,267.66,66.87144223,47.85855777,2.6,0.052444172,86.40394875,0.057458626,44.68301047,28.77521895,41.50194411,39.80418279,40.43950305,0.104934707,-0.288437869,-0.015710388,0.19921355
8445,8445,90,Alturas,Northeast Plateau,2/15/2020,267,46,28.0764, ,0, ,78, ,23, ,0.5, ,7.2, ,-4.8, ,2.2, ,90, ,40, ,67, ,-3.2, ,1.4, ,119.6, ,2.1, ,30.0616, ,41.438214,-120.480308,4405,0,0,0,0,15,2,2020,46,1.023192832,-0.230448369,1.362322102,226.4222217,175.8967551,1.015700692,0.427616873,0.721658783,0.221658783,280.36,268.36,19.30857116,40.75142884,1.2,0.047998913,86.40394875,0.057458626,27.22173956,23.37045436,22.16619287,30.08892464,27.18937964,0.001190168,-0.140456507,0.106642558,0.032623781
8446,8446,90,Alturas,Northeast Plateau,2/16/2020,268,47,26.0912, ,3.3, ,76, ,16, ,0.6, ,8.9, ,-2.7, ,3.4, ,96, ,53, ,78, ,0, ,1.8, ,157.4, ,2.8, ,28.9272, ,41.438214,-120.480308,4405,0,0,3.3,3.3,16,2,2020,47,1.022785515,-0.224600863,1.367874094,229.0532928,177.9407102,1.140327698,0.500701434,0.820514566,0.220514566,282.06,270.46,17.37573041,41.14426959,3.1,0.054115203,86.40394875,0.057458626,29.53749941,25.1441441,22.02194359,30.68101687,27.8634651,0.060079904,-0.097594502,0.101119935,-0.063605337
8450,8450,90,Alturas,Northeast Plateau,2/20/2020,269,51,62.1084, ,0, ,154, ,49, ,0.3, ,12, ,-3.1, ,5.4, ,77, ,20, ,38, ,-7.9, ,2.1, ,179, ,2, ,62.9592, ,41.438214,-120.480308,4405,3.3,0,3.3,3.3,20,2,2020,51,1.021090029,-0.200563575,1.390482009,239.8600545,186.3359741,1.402563873,0.485983346,0.944273609,0.644273609,285.16,270.06,68.20765186,50.37234814,4.45,0.058857085,86.40394875,0.057458626,64.29114944,32.11612295,47.95548506,44.266026,50.6954246,0.268184456,-0.366488728,-0.126824041,0.225128313
8451,8451,90,Alturas,Northeast Plateau,2/21/2020,270,52,59.556, ,0, ,174, ,42, ,0.4, ,15.2, ,-5.8, ,3, ,88, ,19, ,48, ,-6.9, ,1.4, ,118.5, ,2.2, ,64.9444, ,41.438214,-120.480308,4405,0,3.3,0,3.3,21,2,2020,52,1.020650232,-0.194401331,1.396225902,242.6274218,188.4858114,1.727428862,0.396266541,1.061847702,0.661847702,288.36,267.36,76.82707404,57.15292596,4.7,0.059773208,86.40394875,0.057458626,57.46705735,36.71723944,55.09361586,48.09068204,50.45774471,0.138914505,-0.272317071,-0.046911781,0.180314347
8453,8453,90,Alturas,Northeast Plateau,2/23/2020,271,54,68.3476, ,0, ,176, ,57, ,0.5, ,13.4, ,-8, ,2.1, ,92, ,34, ,65, ,-3.8, ,2.4, ,204.9, ,2.8, ,67.2132, ,41.438214,-120.480308,4405,0,0,0,0,23,2,2020,54,1.01975243,-0.181906045,1.407813145,248.2338372,192.8411713,1.537413793,0.334367316,0.935890554,0.435890554,286.56,265.16,70.43967364,65.08032636,2.7,0.052774787,86.40394875,0.057458626,57.27185448,39.25848194,57.52902093,47.54230085,53.10505932,0.078463243,-0.260739326,-0.104750066,0.287026149
